secs_elapsed,interval_qps
1,246742
2,216386
3,140967
4,107719
5,106375
6,86952
7,84963
8,83605
9,73444
10,92262
11,103882
12,91890
13,90167
14,83249
15,72986
16,73849
17,66802
18,65979
19,65232
20,63019
21,58774
22,87329
23,84771
24,80130
25,72941
26,69113
27,66418
28,61123
29,61446
30,60877
31,62695
32,62085
33,61963
34,22492
35,0
36,0
37,0
38,0
39,29731
40,69690
41,78191
42,66406
43,0
44,0
45,0
46,0
47,0
48,0
49,62663
50,68014
51,64300
52,60074
53,59332
54,54061
55,54097
56,55378
57,54630
58,54787
59,53581
60,53158
61,38031
62,0
63,0
64,0
65,0
66,32671
67,49165
68,48824
69,48582
70,47673
71,17153
72,0
73,40897
74,50017
75,50287
76,52599
77,52122
78,50692
79,51372
80,64241
81,64901
82,65498
83,66496
84,73066
85,49868
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,55807
94,57196
95,57531
96,56779
97,16755
98,0
100,16865
101,49403
102,45749
103,46030
104,45972
105,46353
106,45084
107,39042
108,39644
109,40229
110,42917
111,42261
112,42212
113,42380
114,42505
115,41503
116,41506
117,22449
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,2452
127,44578
128,50474
129,65908
130,64962
131,65425
132,60406
133,58836
134,60228
135,59078
136,59055
137,58713
138,57422
139,24568
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,3163
149,51152
150,53612
151,51193
152,46354
153,46415
154,47392
155,48568
156,42790
157,42876
158,42587
159,42290
160,42519
161,43039
162,43027
163,29552
164,38840
165,39251
166,39422
167,39605
168,38301
169,39502
170,39153
171,25572
172,0
173,7353
174,36768
175,36147
176,35882
177,33886
178,30902
179,31076
180,31526
181,30855
182,32527
183,30549
184,31355
185,31590
186,31529
187,28204
188,30642
189,30771
190,31231
191,31190
192,30834
193,28233
194,36917
195,38745
196,13393
197,0
198,0
199,16536
200,34882
201,32706
202,33315
203,32699
204,44475
205,55402
206,54534
207,50466
208,51540
209,51711
210,51041
211,51574
212,50258
213,51400
214,50982
215,18583
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,17569
227,46638
228,38023
229,40149
230,35266
231,39952
232,39656
233,40693
234,31195
235,23681
236,10249
238,2782
239,14739
240,27561
241,41240
242,38694
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,2735
253,35229
254,38946
255,37128
256,36296
257,36537
258,36290
259,35882
260,36058
261,36280
262,36252
263,35908
264,35962
265,35757
266,12826
267,0
268,0
269,0
270,0
271,0
272,0
273,9462
274,38330
275,44254
276,47706
277,46779
278,46471
279,47071
280,43452
281,44104
282,44305
283,44414
284,42754
285,44173
286,43635
287,43432
288,43567
289,42512
290,15685
291,0
292,0
293,20618
294,38651
295,40123
296,40047
297,40322
298,38021
299,32857
300,22523
301,32717
302,33875
303,33618
304,34737
305,41927
306,34720
307,34084
308,34295
309,33725
310,34668
311,33509
312,33690
313,33433
314,9946
315,0
316,0
317,0
318,0
319,0
320,0
321,36467
322,37039
323,36080
324,35918
325,36081
326,35919
327,35481
328,34366
329,30540
330,7313
331,342
332,100
333,88
334,44
335,572
336,1678
337,1528
338,1495
339,1607
340,1795
341,1634
342,1477
343,1366
344,1625
345,1668
346,1690
347,1818
348,7565
349,26944
350,23808
351,31587
352,32828
353,23023
354,6676
355,33982
356,29611
357,32040
358,31595
359,27078
360,32490
361,6085
362,130
363,291
364,131
365,374
366,18877
367,170
368,554
370,226
371,625
372,236
373,8910
374,10318
375,461
376,331
377,113
378,2086
379,2364
380,2140
381,11323
382,2308
383,16140
384,2412
385,12219
386,9062
387,37660
388,27642
389,31084
390,34051
391,27014
392,19029
393,16357
394,17734
395,33613
396,26498
397,32842
398,5919
399,393
400,267
401,3429
402,10192
403,1593
404,5197
405,3146
406,6880
407,14539
408,4070
409,18525
410,3993
411,18859
412,3196
413,5524
414,9102
415,3081
416,13747
417,6540
418,25603
419,30445
420,30568
421,31362
422,24916
423,32864
424,25529
425,30656
426,9951
427,6726
428,870
429,1207
430,7487
431,7913
432,1876
433,9103
434,10943
435,4269
436,16915
437,3662
438,11695
439,8080
440,3036
441,15837
442,4156
443,11543
444,4967
445,6048
446,13603
447,18677
448,20794
449,25497
450,30500
451,21837
452,36972
453,29416
454,36817
455,35573
456,37559
457,37806
458,1581
459,641
460,228
461,567
462,672
463,247
464,316
465,676
466,941
467,981
468,324
469,855
470,2970
471,2647
472,15336
473,6043
474,15746
